-1.672458298098702167e+00,3.059679036662773521e-01,-2.955264002859284478e+00,8.954337052225271876e+00
-1.675413562101561560e+00,3.149222407185026107e-01,-2.977295373867889783e+00,9.026437190623182616e+00
-1.678390857475429376e+00,3.239486779091257929e-01,-2.998041474345116253e+00,9.094932970376213177e+00
-1.681388898949774502e+00,3.330436108795020167e-01,-3.017504272700816337e+00,9.159831011220550323e+00
-1.684406403222475257e+00,3.422034418907225484e-01,-3.035688515885050620e+00,9.221145786305777747e+00
-1.687442091738360350e+00,3.514245876770283328e-01,-3.052601644155909622e+00,9.278899375998060250e+00
-1.690494693382516234e+00,3.607034870530264059e-01,-3.068253689425967767e+00,9.333121175398172653e+00
-1.693562947071942215e+00,3.700366082284246017e-01,-3.082657158873729486e+00,9.383847560391377129e+00
-1.696645604230816007e+00,3.794204557888160023e-01,-3.095826905634655013e+00,9.431121517404751131e+00
-1.699741431136450709e+00,3.888515773062207748e-01,-3.107779988474132615e+00,9.474992242291074618e+00
-1.702849211124924933e+00,3.983265695485118663e-01,-3.118535522392651860e+00,9.515514713888569176e+00
-1.705967746647317540e+00,4.078420842624004283e-01,-3.128114522123107033e+00,9.552749247827417634e+00
-1.709095861169440678e+00,4.173948335102278251e-01,-3.136539740454189928e+00,9.586761036074655351e+00
-1.712232400909894814e+00,4.269815945463024676e-01,-3.143835503255619557e+00,9.617619677538344902e+00
-1.715376236413150401e+00,4.365992142238407925e-01,-3.150027542994452645e+00,9.645398704801362300e+00
-1.718526263956144939e+00,4.462446129286421481e-01,-3.155142832421299559e+00,9.670175111737011164e+00
-1.721681406788566182e+00,4.559147880403791597e-01,-3.159209419975516298e+00,9.692028886386268027e+00
-1.724840616208541677e+00,4.656068169267654211e-01,-3.162256268313968111e+00,9.711042553062737781e+00
-1.728002872476855689e+00,4.753178594798281864e-01,-3.164313097213307113e+00,9.727300727209424736e+00
-1.731167185574068901e+00,4.850451602070375845e-01,-3.165410231935125385e+00,9.740889686073169074e+00
-1.734332595806004074e+00,4.947860498931107576e-01,-3.165578457980801730e+00,9.751896957799397470e+00
-1.737498174263984785e+00,5.045379468509101351e-01,-3.164848883001849078e+00,9.760410931091552555e+00
-1.740663023146986621e+00,5.142983577820017249e-01,-3.163252806475166601e+00,9.766520487134902950e+00
-1.743826275953461735e+00,5.240648782691366137e-01,-3.160821597603335142e+00,9.770314655060541753e+00
-1.746987097551065071e+00,5.338351929241971217e-01,-3.157586581760030597e+00,9.771882291828072553e+00
-1.750144684132825201e+00,5.436070752160252484e-01,-3.153578935671317751e+00,9.771311787039111962e+00
-1.753298263068496565e+00,5.533783870030644092e-01,-3.148829591406140160e+00,9.768690792861351113e+00
-1.756447092659902731e+00,5.631470777959257656e-01,-3.143369149144382479e+00,9.764105978946419739e+00
-1.759590461809047213e+00,5.729111837748721570e-01,-3.137227798598768658e+00,9.757642811964849727e+00
-1.762727689607646031e+00,5.826688265868370520e-01,-3.130435248887528665e+00,9.749385359158024400e+00
-1.765858124856533484e+00,5.924182119459950879e-01,-3.123020666587899008e+00,9.739416115119080786e+00
-1.768981145523121468e+00,6.021576280611141696e-01,-3.115012621645597335e+00,9.727815850860769942e+00
-1.772096158144767175e+00,6.118854439119749689e-01,-3.106439040771709958e+00,9.714663484106280222e+00
-1.775202597185538966e+00,6.216001073960812917e-01,-3.097327167925125746e+00,9.700035969646480183e+00
-1.778299924353464068e+00,6.313001433657278172e-01,-3.087703531454827122e+00,9.684008208541417417e+00
-1.781387627884919000e+00,6.409841515742692453e-01,-3.077593917461020290e+00,9.666652974902332218e+00
-1.784465221802379986e+00,6.506508045491715686e-01,-3.067023348926305459e+00,9.648040858970215794e+00
-1.787532245151306265e+00,6.602988454081417657e-01,-3.056016070166836851e+00,9.628240225205145109e+00
-1.790588261221473187e+00,6.699270856333469082e-01,-3.044595536157804982e+00,9.607317184114712916e+00
-1.793632856757630956e+00,6.795344028174615802e-01,-3.032784406296650914e+00,9.585335576577186600e+00
-1.796665641163927685e+00,6.891197383940387278e-01,-3.020604542180389984e+00,9.562356969453217559e+00
-1.799686245706108023e+00,6.986820953634919062e-01,-3.008077008989491485e+00,9.538440661326823999e+00
-1.802694322715097552e+00,7.082205360248187143e-01,-2.995222080089241956e+00,9.513643697269978716e+00
-1.805689544795186841e+00,7.177341797220886388e-01,-2.982059244479781768e+00,9.488020891583651917e+00
-1.808671604039666647e+00,7.272222006136722650e-01,-2.968607216747491950e+00,9.461624857530072319e+00
-1.811640211256414057e+00,7.366838254712023693e-01,-2.954883949192667281e+00,9.434506043134897268e+00
-1.814595095205606690e+00,7.461183315143372630e-01,-2.940906645830976274e+00,9.406712772202737938e+00
-1.817536001851437710e+00,7.555250442865399929e-01,-2.926691777988797760e+00,9.378291289754143278e+00
-1.820462693629426587e+00,7.649033355762940856e-01,-2.912255101234785037e+00,9.349285811155807480e+00
-1.823374948730661416e+00,7.742526213874498797e-01,-2.897611673411755628e+00,9.319738574277877774e+00
-1.826272560404073264e+00,7.835723599617278046e-01,-2.882775873554012769e+00,9.289689894072168386e+00
-1.829155336277627386e+00,7.928620498557999996e-01,-2.867761421495352181e+00,9.259178219022489387e+00
-1.832023097699122749e+00,8.021212280748224455e-01,-2.852581397992183021e+00,9.228240188972909763e+00
-1.834875679097115020e+00,8.113494682637953925e-01,-2.837248265204304953e+00,9.196910693891267030e+00
-1.837712927362319393e+00,8.205463789576866729e-01,-2.821773887392912794e+00,9.165222933173643227e+00
-1.840534701249712413e+00,8.297116018908603507e-01,-2.806169551711297228e+00,9.133208475140651927e+00
-1.843340870801423614e+00,8.388448103660010036e-01,-2.790445988978492498e+00,9.100897316418310012e+00
-1.846131316790402099e+00,8.479457076824192807e-01,-2.774613394339776828e+00,9.068317940934971233e+00
-1.848905930184741919e+00,8.570140256233542697e-01,-2.758681447730517267e+00,9.035497378301434068e+00
-1.851664611632472424e+00,8.660495230016557189e-01,-2.742659334071362753e+00,9.002461261373902346e+00
-1.854407270966543786e+00,8.750519842630296585e-01,-2.726555763133308385e+00,8.969233882829213300e+00
-1.857133826729677084e+00,8.840212181458588780e-01,-2.710378989020697738e+00,8.935838250608675537e+00
-1.859844205718697685e+00,8.929570563964676078e-01,-2.694136829228867214e+00,8.902296142111270072e+00
-1.862538342547926495e+00,9.018593525385788512e-01,-2.677836683240922611e+00,8.868628157038852322e+00
-1.865216179231167448e+00,9.107279806956176671e-01,-2.661485550635117825e+00,8.834853768815676744e+00
-1.867877664781802505e+00,9.195628344644333207e-01,-2.645090048680537542e+00,8.800991374522086019e+00
-1.870522754830483025e+00,9.283638258389553810e-01,-2.628656429404340411e+00,8.767058343297785328e+00
-1.873151411259887267e+00,9.371308841822532099e-01,-2.612190596118721952e+00,8.733071063183885485e+00
-1.875763601856005991e+00,9.458639552454370936e-01,-2.595698119400089432e+00,8.699044986385040090e+00
-1.878359299975406183e+00,9.545630002318221674e-01,-2.579184252516729448e+00,8.664994672943560516e+00
-1.880938484227922869e+00,9.632279949047657386e-01,-2.562653946304551233e+00,8.630933832826656271e+00
-1.883501138174227485e+00,9.718589287375923869e-01,-2.546111863493357941e+00,8.596875366435895671e+00
-1.886047250037720779e+00,9.804558041040283278e-01,-2.529562392488556632e+00,8.562831403554826082e+00
-1.888576812430209362e+00,9.890186355075831770e-01,-2.513009660615313390e+00,8.528813340756521200e+00
-1.891089822090824768e+00,9.975474488483396796e-01,-2.496457546833946939e+00,8.494831877297716716e+00
-1.893586279637658798e+00,1.006042280725637506e+00,-2.479909693936828141e+00,8.460897049530291980e+00
-1.896066189331595542e+00,1.014503177775167853e+00,-2.463369520238284593e+00,8.427018263864198389e+00
-1.898529558851833832e+00,1.022930196039032014e+00,-2.446840230770002123e+00,8.393204328318653040e+00
-1.900976399082603852e+00,1.031323400367350596e+00,-2.430324827995198333e+00,8.359463482700528303e+00
-1.903406723910598952e+00,1.039682863850051042e+00,-2.413826122055462875e+00,8.325803427450502170e+00
-1.905820550032654381e+00,1.048008667277501527e+00,-2.397346740564592960e+00,8.292231351198704914e+00
-1.908217896773219069e+00,1.056300898628700136e+00,-2.380889137964073754e+00,8.258753957072380913e+00
-1.910598785911183040e+00,1.064559652585772564e+00,-2.364455604455033111e+00,8.225377487798532172e+00
-1.912963241515638124e+00,1.072785030073571066e+00,-2.348048274521581824e+00,8.192107749644653936e+00
-1.915311289790159632e+00,1.080977137823215806e+00,-2.331669135060445264e+00,8.158950135240582213e+00
-1.917642958925220187e+00,1.089136087958456400e+00,-2.315320033131699873e+00,8.125909645324144392e+00
-1.919958278958351805e+00,1.097261997603780515e+00,-2.299002683345274356e+00,8.092990909452803194e+00
-1.922257281641697180e+00,1.105354988513233216e+00,-2.282718674897664002e+00,8.060198205722825193e+00
-1.924540000316594890e+00,1.113415186718956118e+00,-2.266469478273054339e+00,8.027535479536728857e+00
-1.926806469794867915e+00,1.121442722198492836e+00,-2.250256451622743903e+00,7.995006361458850463e+00
-1.929056726246490605e+00,1.129437728559951726e+00,-2.234080846836435708e+00,7.962614184197913225e+00
-1.931290807093327011e+00,1.137400342744149695e+00,-2.217943815318612621e+00,7.930361998754429820e+00
-1.933508750908645712e+00,1.145330704742904215e+00,-2.201846413482836162e+00,7.898252589769665377e+00
-1.935710597322128468e+00,1.153228957332673943e+00,-2.185789607976421411e+00,7.866288490111755571e+00
-1.937896386930104908e+00,1.161095245822785671e+00,-2.169774280647546849e+00,7.834471994733416267e+00
-1.940066161210752371e+00,1.168929717817519087e+00,-2.153801233266448012e+00,7.802805173834498120e+00
-1.942219962444018844e+00,1.176732522991353669e+00,-2.137871192011939758e+00,7.771289885361448491e+00
-1.944357833636030763e+00,1.184503812876715134e+00,-2.121984811734101140e+00,7.739927786874571503e+00
-1.946479818447764965e+00,1.192243740663589735e+00,-2.106142680003550538e+00,7.708720346812788726e+00
-1.948585961127768496e+00,1.199952461010402427e+00,-2.090345320957337272e+00,7.677668855184433205e+00
-1.950676306448725805e+00,1.207630129865586932e+00,-2.074593198951075301e+00,7.646774433711478913e+00
-1.952750899647676786e+00,1.215276904299298355e+00,-2.058886722026552096e+00,7.616038045453461969e+00
-1.954809786369703373e+00,1.222892942344751877e+00,-2.043226245203670022e+00,7.585460503936253929e+00
-1.956853012614907072e+00,1.230478402848688146e+00,-2.027612073605193910e+00,7.555042481809772781e+00
-1.958880624688512206e+00,1.238033445330497972e+00,-2.012044465422420547e+00,7.524784519057672760e+00
-1.960892669153934564e+00,1.245558229849555554e+00,-1.996523634729526986e+00,7.494687030781024717e+00
-1.962889192788664028e+00,1.253052916880336598e+00,-1.981049754154014186e+00,7.464750314577027979e+00
-1.964870242542817946e+00,1.260517667194913649e+00,-1.965622957410327221e+00,7.434974557532828321e+00
-1.966835865500228264e+00,1.267952641752446485e+00,-1.950243341703413291e+00,7.405359842853607155e+00
-1.968786108841931615e+00,1.275358001595300106e+00,-1.934910970008666853e+00,7.375906156143209991e+00
-1.970721019811940256e+00,1.282733907751443247e+00,-1.919625873234413360e+00,7.346613391354738454e+00
-1.972640645685174610e+00,1.290080521142797920e+00,-1.904388052272794729e+00,7.317481356427689931e+00
-1.974545033737447497e+00,1.297398002499225544e+00,-1.889197479944643376e+00,7.288509778627467739e+00
-1.976434231217392146e+00,1.304686512277853039e+00,-1.874054102843666136e+00,7.259698309602293342e+00
-1.978308285320235838e+00,1.311946210587455308e+00,-1.858957843085004669e+00,7.231046530171858500e+00
-1.980167243163320823e+00,1.319177257117627233e+00,-1.843908599962993167e+00,7.202553954861340202e+00
-1.982011151763283907e+00,1.326379811072488479e+00,-1.828906251522705695e+00,7.174220036193736050e+00
-1.983840058014806562e+00,1.333554031108682203e+00,-1.813950656049654553e+00,7.146044168752856862e+00
-1.985654008670856285e+00,1.340700075277434955e+00,-1.799041653481793457e+00,7.118025693028687151e+00
-1.987453050324338166e+00,1.347818100970463728e+00,-1.784179066747773046e+00,7.090163899056258323e+00
-1.989237229391086048e+00,1.354908264869520096e+00,-1.769362703035199047e+00,7.062458029858616371e+00
-1.991006592094121341e+00,1.361970722899378705e+00,-1.754592354992462466e+00,7.034907284703939112e+00
-1.992761184449113765e+00,1.369005630184082722e+00,-1.739867801867527541e+00,7.007510822186363342e+00
-1.994501052250981399e+00,1.376013141006269036e+00,-1.725188810586899990e+00,6.980267763139587522e+00
-1.996226241061568318e+00,1.382993408769408683e+00,-1.710555136777833107e+00,6.953177193391868016e+00
-1.997936796198346077e+00,1.389946585962800629e+00,-1.695966525736675168e+00,6.926238166370598748e+00
-1.999632762724082857e+00,1.396872824129171242e+00,-1.681422713346120146e+00,6.899449705564227209e+00
-2.001314185437428783e+00,1.403772273834735573e+00,-1.666923426943977882e+00,6.872810806848892895e+00
-2.002981108864372750e+00,1.410645084641584557e+00,-1.652468386145954593e+00,6.846320440686780806e+00
-2.004633577250518606e+00,1.417491405082271339e+00,-1.638057303624800953e+00,6.819977554202831804e+00
-2.006271634554143368e+00,1.424311382636474166e+00,-1.623689885848073278e+00,6.793781073146119454e+00
-2.007895324439991303e+00,1.431105163709620376e+00,-1.609365833776632115e+00,6.767729903741868114e+00
-2.009504690273768102e+00,1.437872893613362235e+00,-1.595084843525899299e+00,6.741822934439792192e+00
-2.011099775117294097e+00,1.444614716547802047e+00,-1.580846606991789693e+00,6.716059037564145129e+00
-2.012680621724285857e+00,1.451330775585366162e+00,-1.566650812443135310e+00,6.690437070870584257e+00
-2.014247272536728861e+00,1.458021212656236854e+00,-1.552497145082327723e+00,6.664955879014697437e+00
-2.015799769681811071e+00,1.464686168535251465e+00,-1.538385287575817939e+00,6.639614294936798444e+00
-2.017338154969386732e+00,1.471325782830188222e+00,-1.524314920556024910e+00,6.614411141167348518e+00
-2.018862469889942890e+00,1.477940193971355676e+00,-1.510285723096128629e+00,6.589345231057142982e+00
-2.020372755613038862e+00,1.484529539202412929e+00,-1.496297373159144239e+00,6.564415369936194011e+00
-2.021869052986197790e+00,1.491093954572349167e+00,-1.482349548022607211e+00,6.539620356205032792e+00
-2.023351402534220522e+00,1.497633574928554090e+00,-1.468441924680124577e+00,6.514958982361957140e+00
-2.024819844458900508e+00,1.504148533910915964e+00,-1.454574180220988389e+00,6.490430035969589007e+00
-2.026274418639121500e+00,1.510638963946885571e+00,-1.440745992188984026e+00,6.466032300563911761e+00
-2.027715164631310518e+00,1.517104996247449433e+00,-1.426957038921466081e+00,6.441764556508805306e+00
-2.029142121670231891e+00,1.523546760803958344e+00,-1.413206999869722535e+00,6.417625581798939827e+00
-2.030555328670101467e+00,1.529964386385757269e+00,-1.399495555901593136e+00,6.393614152813743345e+00
-2.031954824226003264e+00,1.536358000538571078e+00,-1.385822389587258563e+00,6.369729045025013470e+00
-2.033340646615590330e+00,1.542727729583596163e+00,-1.372187185469070592e+00,6.345969033660618486e+00
-2.034712833801059606e+00,1.549073698617256856e+00,-1.358589630316246577e+00,6.322332894326603281e+00
-2.036071423431375926e+00,1.555396031511583566e+00,-1.345029413365211868e+00,6.298819403589895671e+00
-2.037416452844741155e+00,1.561694850915173571e+00,-1.331506226546331106e+00,6.275427339523695025e+00
-2.038747959071287585e+00,1.567970278254697369e+00,-1.318019764697731633e+00,6.252155482217529148e+00
-2.040065978835985394e+00,1.574222433736914839e+00,-1.304569725766885790e+00,6.229002614253844605e+00
-2.041370548561752152e+00,1.580451436351168581e+00,-1.291155811000586295e+00,6.205967521152917499e+00
-2.042661704372752851e+00,1.586657403872321570e+00,-1.277777725123911745e+00,6.183048991787764237e+00
-2.043939482097876681e+00,1.592840452864109357e+00,-1.264435176508752701e+00,6.160245818770666126e+00
-2.045203917274385219e+00,1.599000698682879973e+00,-1.251127877332437688e+00,6.137556798812814129e+00
-2.046455045151717833e+00,1.605138255481692866e+00,-1.237855543726968266e+00,6.114980733058521523e+00
-2.047692900695444962e+00,1.611253236214751361e+00,-1.224617895919349886e+00,6.092516427395374912e+00
-2.048917518591364395e+00,1.617345752642146639e+00,-1.211414658363476615e+00,6.070162692741612354e+00
-2.050128933249727670e+00,1.623415915334888160e+00,-1.198245559864005161e+00,6.047918345311964927e+00
-2.051327178809591700e+00,1.629463833680200091e+00,-1.185110333692631635e+00,6.025782206863133261e+00
-2.052512289143284541e+00,1.635489615887063319e+00,-1.172008717697160973e+00,6.003753104919997696e+00
-2.053684297860981722e+00,1.641493368991983282e+00,-1.158940454403740050e+00,5.981829872983621676e+00
-2.054843238315385623e+00,1.647475198864966961e+00,-1.145905291112606195e+00,5.960011350722043133e+00
-2.055989143606498093e+00,1.653435210215689066e+00,-1.132902979987682635e+00,5.938296384144797990e+00
-2.057122046586485897e+00,1.659373506599833847e+00,-1.119933278140337274e+00,5.916683825762079962e+00
-2.058241979864626092e+00,1.665290190425595895e+00,-1.106995947707601902e+00,5.895172534729384850e+00
-2.059348975812333560e+00,1.671185362960325271e+00,-1.094090755925135605e+00,5.873761376978446691e+00
-2.060443066568258708e+00,1.677059124337303642e+00,-1.081217475195199507e+00,5.852449225335238481e+00
-2.061524284043454003e+00,1.682911573562638985e+00,-1.068375883149896399e+00,5.831234959625763103e+00
-2.062592659926604011e+00,1.688742808522264660e+00,-1.055565762709915534e+00,5.810117466770323702e+00
-2.063648225689314053e+00,1.694552925989035064e+00,-1.042786902139008154e+00,5.789095640866931625e+00
-2.064691012591453045e+00,1.700342021629901890e+00,-1.030039095094410717e+00,5.768168383264478116e+00
-2.065721051686547405e+00,1.706110190013166328e+00,-1.017322140673416975e+00,5.747334602626251510e+00
-2.066738373827220698e+00,1.711857524615792547e+00,-1.004635843456292532e+00,5.726593214984368352e+00
-2.067743009670676813e+00,1.717584117830776913e+00,-9.919800135457127466e-01,5.705943143785648708e+00
-2.068734989684222647e+00,1.723290060974562499e+00,-9.793544666028956014e-01,5.685383319929439239e+00
-2.069714344150825447e+00,1.728975444294492014e+00,-9.667590238805929825e-01,5.664912681797861893e+00
-2.070681103174706106e+00,1.734640356976289821e+00,-9.541935122530921243e-01,5.644530175278946516e+00
-2.071635296686959116e+00,1.740284887151568816e+00,-9.416577642433732187e-01,5.624234753783080798e+00
-2.072576954451202269e+00,1.745909121905351968e+00,-9.291516180475587472e-01,5.604025378253176370e+00
-2.073506106069249899e+00,1.751513147283605187e+00,-9.166749175567849850e-01,5.583901017168955150e+00
-2.074422780986806547e+00,1.757097048300774178e+00,-9.042275123766150280e-01,5.563860646545711219e+00
-2.075327008499183279e+00,1.762660908947319971e+00,-8.918092578441108031e-01,5.543903249927908838e+00
-2.076218817757027324e+00,1.768204812197247788e+00,-8.794200150426693119e-01,5.524027818377939880e+00
-2.077098237772069922e+00,1.773728840015625696e+00,-8.670596508147265791e-01,5.504233350460364882e+00
-2.077965297422884827e+00,1.779233073366086160e+00,-8.547280377724245648e-01,5.484518852221928142e+00
-2.078820025460657472e+00,1.784717592218308058e+00,-8.424250543063308561e-01,5.464883337167639077e+00
-2.079662450514963901e+00,1.790182475555475605e+00,-8.301505845922964033e-01,5.445325826233183619e+00
-2.080492601099556360e+00,1.795627801381708855e+00,-8.179045185965293507e-01,5.425845347753922354e+00
-2.081310505618152895e+00,1.801053646729462887e+00,-8.056867520789617876e-01,5.406440937430724070e+00
-2.082116192370231822e+00,1.806460087666893699e+00,-7.934971865949772551e-01,5.387111638292853222e+00
-2.082909689556826649e+00,1.811847199305186562e+00,-7.813357294955657339e-01,5.367856500658143126e+00
-2.083691025286322329e+00,1.817215055805844637e+00,-7.692022939259669512e-01,5.348674582090652052e+00
-2.084460227580248404e+00,1.822563730387935399e+00,-7.570967988228600731e-01,5.329564947356004723e+00
-2.085217324379071258e+00,1.827893295335291324e+00,-7.450191689101519632e-01,5.310526668374603965e+00
-2.085962343547981490e+00,1.833203822003665939e+00,-7.329693346934154086e-01,5.291558824172887476e+00
-2.086695312882675069e+00,1.838495380827838810e+00,-7.209472324530231679e-01,5.272660500832804686e+00
-2.087416260115128264e+00,1.843768041328671670e+00,-7.089528042360205840e-01,5.253830791439664694e+00
-2.088125212919364149e+00,1.849021872120111265e+00,-6.969859978467781714e-01,5.235068796028512494e+00
-2.088822198917211104e+00,1.854256940916139795e+00,-6.850467668364602636e-01,5.216373621529176496e+00
-2.089507245684047554e+00,1.859473314537668953e+00,-6.731350704913444671e-01,5.197744381710115213e+00
