-1.290900483223907145e+02
1.514093836231801937e+01
1.523054348474807185e+01
1.531934802184196798e+01
1.540735518733077392e+01
1.549456615821539529e+01
1.558097996896155024e+01
1.566659340741884243e+01
1.575140091252394647e+01
1.583539447388887567e+01
1.591856353342051555e+01
1.600089488916786706e+01
1.608237260165137172e+01
1.616297790298693116e+01
1.624268910918475584e+01
1.632148153607171537e+01
1.639932741936105387e+01
1.647619583946964639e+01
1.655205265176560658e+01
1.662686042301242750e+01
1.670057837485984820e+01
1.677316233532097201e+01
1.684456469925901345e+01
1.691473439899248277e+01
1.698361688621107390e+01
1.705115412647071693e+01
1.711728460760574677e+01
1.718194336346128637e+01
1.724506201439741204e+01
1.730656882605478586e+01
1.736638878789131368e+01
1.742444371300368289e+01
1.748065236072153183e+01
1.753493058342004929e+01
1.758719149891855338e+01
1.763734568972622085e+01
1.768530143025417800e+01
1.773096494293650238e+01
1.777424068398106627e+01
1.781503165921805731e+01
1.785323977021078790e+01
1.788876619045738892e+01
1.792151177112900129e+01
1.795137747537627604e+01
1.797826483978560219e+01
1.800207646108728810e+01
1.802271650572036421e+01
1.804009123934464043e+01
1.805410957287476137e+01
1.806468362110043913e+01
1.807172926946783420e+01
1.807516674413707847e+01
1.807492118002030423e+01
1.807092318114800022e+01
1.806310936743384588e+01
1.805142290171162145e+01
1.803581399082128911e+01
1.801624035452961436e+01
1.799266765619710640e+01
1.796506988934489613e+01
1.793342971464101154e+01
1.789773874231052986e+01
1.785799775556999336e+01
1.781421687139244270e+01
1.776641563570206372e+01
1.771462305097107048e+01
1.765887753511921332e+01
1.759922681158320756e+01
1.753572773140484031e+01
1.746844602915462019e+01
1.739745601545075004e+01
1.732284020971452421e+01
1.724468891761475575e+01
1.716309975836679769e+01
1.707817714766058970e+01
1.699003174247693337e+01
1.689877985440850594e+01
1.680454283832837703e+01
1.670744646334024708e+01
1.660762027290984832e+01
1.650519694091920186e+01
1.640031163011843773e+01
1.629310135908220047e+01
1.618370438332931727e+01
1.607225959574518015e+01
1.595890595087707808e+01
1.584378191706769989e+01
1.572702495976761838e+01
1.560877105873820270e+01
1.548915426123545380e+01
1.536830627266622074e+01
1.524635608563843547e+01
1.512342964779630350e+01
1.499964956834681651e+01
1.487513486274817254e+01
1.475000073464540584e+01
1.462435839381169522e+01
1.449831490857384786e+01
1.437197309097700959e+01
1.424543141276742375e+01
1.411878395014290888e+01
1.399212035513398611e+01
1.386552585143003391e+01
1.373908125245121425e+01
1.361286299948335099e+01
1.348694321773382576e+01
1.336138978823032630e+01
1.323626643356503152e+01
1.311163281558133065e+01
1.298754464320473900e+01
1.286405378873360306e+01
1.274120841102113211e+01
1.261905308410100623e+01
1.249762892992879593e+01
1.237697375403058153e+01
1.225712218296533607e+01
1.213810580262224370e+01
1.201995329647882826e+01
1.190269058305106142e+01
1.178634095186022179e+01
1.167092519733350997e+01
1.155646175013774624e+01
1.144296680552337264e+01
1.133045444832707460e+01
1.121893677434547776e+01
1.110842400785114314e+01
1.099892461507525709e+01
1.089044541352827089e+01
1.078299167707148953e+01
1.067656723669111685e+01
1.057117457695719054e+01
1.046681492817925907e+01
1.036348835429576098e+01
1.026119383655322537e+01
1.015992935305155953e+01
1.005969195424453488e+01
9.960477834498288274e+00
9.862282399819674694e+00
9.765100331874746686e+00
9.668925648422922237e+00
9.573751760297268376e+00
9.479571525063933635e+00
9.386377297495316796e+00
9.294160976991870271e+00
